time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/std,train/explained_variance,train/approx_kl,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,train/learning_rate
2330624,1138,262,8865,0.0008388279551581945,0.2,0.063720703125,-2.0362652093172073,0.6694009900093079,-0.1826244592666626,0.005383512,-0.02638150192797184,-0.006380245729815215,2830.21,11370,-1539.81342789,0.0001
2332672,1139,262,8873,0.0006626627284276765,0.2,0.03173828125,-2.0320437848567963,0.6679512858390808,0.9900362491607666,0.004875357,-0.027682844549417496,-0.004653675539884716,2860.2,11380,-1549.34899327,0.0001
2334720,1140,262,8880,0.002966694978385931,0.2,0.05986328125,-2.0300650119781496,0.6681782603263855,0.3041471838951111,0.006047069,-0.024915119633078575,-0.005622972920536995,2860.2,11390,-1549.34899327,0.0001
2336768,1141,262,8888,0.0007375356128250133,0.2,0.128173828125,-2.028590914607048,0.6664485335350037,0.07679712772369385,0.007961546,-0.030232161283493042,-0.009808964477269911,2860.2,11400,-1547.5399832199996,0.0001
2338816,1142,262,8896,0.008070404926547781,0.2,0.076318359375,-2.0237195044755936,0.6650667190551758,0.7904930114746094,0.005354174,-0.027319803833961487,-0.008474721835227683,2860.2,11410,-1603.83478376,0.0001
2340864,1143,262,8903,0.01225800439424347,0.2,0.02021484375,-2.021013742685318,0.6650658845901489,0.8571157455444336,0.0034340755,-0.014662764966487885,-0.005146837327629328,2860.2,11420,-1603.83478376,0.0001
2342912,1144,262,8911,0.0021046535126515663,0.2,0.165771484375,-2.0218109130859374,0.6651633977890015,0.2173883318901062,0.013581034,-0.038358185440301895,-0.017304953653365374,2860.2,11430,-1621.3890930700002,0.0001
2344960,1145,262,8919,0.003965321920986753,0.2,0.053173828125,-2.025061994791031,0.6675695180892944,0.9095211625099182,0.0064061517,-0.033980950713157654,-0.0059118937002494935,2860.2,11440,-1650.8926373000004,0.0001
2347008,1146,262,8926,0.01110598940285854,0.2,0.035009765625,-2.0284876763820647,0.6668059825897217,0.696719765663147,0.0054784305,-0.018540628254413605,-0.0057199021190172065,2860.2,11450,-1650.8926373000004,0.0001
2349056,1147,262,8934,0.0008517188310179335,0.2,0.02275390625,-2.024609786272049,0.6649917364120483,-2.549769639968872,0.004219121,-0.019785244017839432,-0.0037462712498381734,2860.2,11460,-1630.1580432300002,0.0001
2351104,1148,262,8942,0.002542949151393259,0.2,0.098486328125,-2.0206514328718184,0.6649907827377319,0.9692820906639099,0.008503819,-0.033186111599206924,-0.010208735254127532,2860.2,11470,-1628.4330658400002,0.0001
2353152,1149,262,8949,0.002508938976097852,0.2,0.05263671875,-2.0203482091426848,0.6644573211669922,0.8628854751586914,0.006165889,-0.0346917100250721,-0.008266471757087857,2860.2,11480,-1628.4330658400002,0.0001
2355200,1150,262,8957,0.0006428012460673926,0.2,0.0455078125,-2.019064596295357,0.6647095680236816,0.843858003616333,0.006671557,-0.03259391710162163,-0.007016304950229824,2860.2,11490,-1627.83961506,0.0001
2357248,1151,262,8965,0.002697752371750539,0.2,0.01025390625,-2.018748736381531,0.6634852886199951,0.8330720663070679,0.0033928275,-0.021232523024082184,-0.003223912595422007,2860.2,11500,-1615.1980397700004,0.0001
2359296,1152,262,8972,0.0026934041139611508,0.2,0.046533203125,-2.0139361172914505,0.662009060382843,0.9156773090362549,0.005595539,-0.026960067451000214,-0.005734344344818965,2860.2,11510,-1616.4040022800004,0.0001
2361344,1153,262,8980,0.00499962531903293,0.2,0.049072265625,-2.010641372203827,0.6611377000808716,0.3910679817199707,0.0054973597,-0.020874658599495888,-0.00630964026786387,2860.2,11520,-1616.4040022800004,0.0001
2363392,1154,262,8988,0.0007097569312463747,0.2,0.097607421875,-2.00644488632679,0.6590895056724548,0.14474254846572876,0.0077952566,-0.030917732045054436,-0.011219903622986749,2887.95,11530,-1610.1695024800006,0.0001
2365440,1155,262,8995,0.018498990391526603,0.2,0.044775390625,-2.0026607751846313,0.6591266989707947,0.5785449743270874,0.005205604,-0.029384981840848923,-0.004175496712559834,2887.95,11540,-1677.2746317200001,0.0001
2367488,1156,262,9003,0.028653298714198173,0.2,0.05078125,-2.0048365026712416,0.6603596210479736,0.7543913722038269,0.0062214294,-0.019335389137268066,-0.005907406972255558,2887.95,11550,-1677.2746317200001,0.0001
2369536,1157,262,9011,0.015690217225346713,0.2,0.10751953125,-2.01074760556221,0.6633891463279724,0.31384211778640747,0.008381048,-0.02961801178753376,-0.011625114682829008,2887.95,11560,-1669.8690745400004,0.0001
2371584,1158,262,9018,0.006952170658041723,0.2,0.057373046875,-2.016472500562668,0.6634607911109924,0.8049211502075195,0.006573621,-0.018877284601330757,-0.006773191702086479,2887.95,11570,-1677.4926574900005,0.0001
2373632,1159,262,9026,0.0024795284734864254,0.2,0.01650390625,-2.016793778538704,0.6641048192977905,0.5363955497741699,0.0034142095,-0.028043115511536598,-0.004168260173173621,2887.95,11580,-1677.4926574900005,0.0001
2375680,1160,262,9033,0.0009546838100504829,0.2,0.160595703125,-2.017954820394516,0.6637660264968872,-0.07526445388793945,0.0095176855,-0.04451318085193634,-0.01485337788471952,2887.95,11590,-1705.3155164900006,0.0001
2377728,1161,262,9041,0.003289654590480495,0.2,0.04560546875,-2.015750476717949,0.6631039381027222,0.5775281190872192,0.005442548,-0.026165397837758064,-0.007505135211977177,2887.95,11600,-1689.2558735300001,0.0001
2379776,1162,262,9049,0.004631253182014916,0.2,0.035888671875,-2.017037385702133,0.6644906997680664,0.8317224383354187,0.0057136514,-0.03698302060365677,-0.010925551562104374,2887.95,11610,-1689.2558735300001,0.0001
2381824,1163,262,9056,0.0012840384493756573,0.2,0.078515625,-2.0179001957178118,0.663261890411377,0.30240118503570557,0.0054839524,-0.0349457785487175,-0.008005976147251204,2887.95,11620,-1696.2738551300004,0.0001
2383872,1164,262,9064,0.003138677010429092,0.2,0.046435546875,-2.012956699728966,0.661486029624939,0.8515922427177429,0.0055894535,-0.034638743847608566,-0.008495263484655879,2887.95,11630,-1669.5290614900005,0.0001
2385920,1165,262,9072,0.0033577884736587294,0.2,0.04013671875,-2.0086700826883317,0.6603357195854187,0.9633736610412598,0.0058212653,-0.02504293993115425,-0.004629511502571404,2887.95,11640,-1669.5290614900005,0.0001
2387968,1166,262,9080,0.001017485171541921,0.2,0.081689453125,-2.006813031435013,0.6608476042747498,0.3872373104095459,0.008832065,-0.02922448329627514,-0.0077989933139178905,2887.95,11650,-1671.3187770200002,0.0001
2390016,1167,262,9087,0.0019315134537464473,0.2,0.08212890625,-2.0073672741651536,0.6600011587142944,0.929692804813385,0.0079389075,-0.03784524276852608,-0.0080689901515143,2887.95,11660,-1626.76328821,0.0001
2392064,1168,262,9095,0.0018111354460415897,0.2,0.049267578125,-2.006332314014435,0.6601762771606445,0.933892548084259,0.0054427274,-0.02601478062570095,-0.006735042788204737,2887.95,11670,-1626.76328821,0.0001
2394112,1169,262,9103,0.0006115989990576054,0.2,0.03193359375,-2.005677828192711,0.6594998240470886,-2.6072494983673096,0.0039473707,-0.032585810869932175,-0.0032436145353130995,2887.95,11680,-1627.0433718300003,0.0001
2396160,1170,262,9110,0.0025509462291665843,0.2,0.033935546875,-2.0034811973571776,0.6587085127830505,0.8605949282646179,0.0037522388,-0.03307907283306122,-0.005951468064449727,2887.95,11690,-1619.63843754,0.0001
2398208,1171,262,9119,0.0016376908184611238,0.2,0.043505859375,-2.00270077586174,0.6591586470603943,0.7930596470832825,0.0055076457,-0.021755758672952652,-0.00695106946513988,2887.95,11700,-1619.63843754,0.0001
2400256,1172,262,9127,0.0002897529295296408,0.2,0.013525390625,-2.004218402504921,0.6596393585205078,-1.2457470893859863,0.003847235,-0.02220706269145012,-0.0009757146355696023,2887.95,11710,-1604.7611270500004,0.0001
2402304,1173,262,9134,0.0028770896547939627,0.2,0.038916015625,-2.0031865686178207,0.657994270324707,0.8073611259460449,0.0055577424,-0.04047587886452675,-0.00816497917403467,2887.95,11720,-1583.0625861800002,0.0001
2404352,1174,262,9142,0.003304615311208181,0.2,0.07861328125,-2.0031779289245604,0.6602421998977661,0.8219414949417114,0.008086758,-0.03464987128973007,-0.00747356690117158,2887.95,11730,-1560.22791851,0.0001
2406400,1175,262,9150,0.0007132333230401855,0.2,0.01572265625,-2.0085000842809677,0.6612188816070557,0.8498769998550415,0.0028620427,-0.016529234126210213,-0.004143947915872559,2887.95,11740,-1560.22791851,0.0001
2408448,1176,262,9157,0.0007044831534585682,0.2,0.144384765625,-2.0118088752031325,0.6626445055007935,-0.7230933904647827,0.011428396,-0.03266982361674309,-0.014916126255411655,2887.95,11750,-1552.70673576,0.0001
2410496,1177,263,9165,0.004418117289606016,0.2,0.02548828125,-2.013070186972618,0.6614307761192322,0.4784996509552002,0.004322578,-0.02135181427001953,-0.003957533510401845,2887.95,11760,-1526.50838166,0.0001
2412544,1178,263,9172,0.00273957162280567,0.2,0.04287109375,-2.010013830661774,0.6611250638961792,0.5891408920288086,0.006718484,-0.027545660734176636,-0.005900969647336751,2887.95,11770,-1526.50838166,0.0001
2414592,1179,263,9180,0.00029857486679247814,0.2,0.00986328125,-2.0088347494602203,0.6603083610534668,-6.2648539543151855,0.0031912348,-0.03300247713923454,-0.003507397245266475,2887.95,11780,-1500.0961491300002,0.0001
2416640,1180,263,9188,0.0030991974657808897,0.2,0.047998046875,-2.0084738552570345,0.6616101264953613,0.4756354093551636,0.005758362,-0.028774647042155266,-0.006996474246261641,2917.94,11790,-1501.6682153500003,0.0001
2418688,1181,263,9195,0.0022486053640022874,0.2,0.044482421875,-2.0091677874326708,0.6599360704421997,0.3593605160713196,0.0045986744,-0.03120472840964794,-0.00466476627625525,2917.94,11800,-1501.6682153500003,0.0001
2420736,1182,263,9203,0.00039572945097461344,0.2,0.127734375,-2.004653498530388,0.6590569019317627,-1.5739402770996094,0.0083910385,-0.018339170143008232,-0.009518752311123535,2917.94,11810,-1507.34251808,0.0001
2422784,1183,263,9211,0.001280625306389993,0.2,0.040234375,-2.00279877781868,0.6587339639663696,0.43408823013305664,0.004913642,-0.032044876366853714,-0.0034737734764348715,2917.94,11820,-1502.20419047,0.0001
2424832,1184,263,9218,0.015240488442941569,0.2,0.02646484375,-2.00063051879406,0.6576839685440063,0.3547978401184082,0.004877557,-0.02825901098549366,-0.003880069573642686,2917.94,11830,-1502.20419047,0.0001
2426880,1185,263,9226,0.015942744773929006,0.2,0.018896484375,-1.9997109845280647,0.6584169864654541,-0.1519984006881714,0.0033729132,-0.020318614318966866,-0.0019066662178374826,2917.94,11840,-1588.89830483,0.0001
2428928,1186,263,9234,0.013801602259627543,0.2,0.05556640625,-1.9987951993942261,0.65644371509552,0.8166534304618835,0.006720689,-0.027506008744239807,-0.005540568009018898,2917.94,11850,-1593.56903727,0.0001
2430976,1187,263,9241,0.004236906606820412,0.2,0.067578125,-1.9982319071888923,0.6589123010635376,0.5160311460494995,0.0061688153,-0.03436260670423508,-0.007544714177493006,2917.94,11860,-1593.56903727,0.0001
2433024,1188,263,9249,0.0012149649675848196,0.2,0.03828125,-2.000591053068638,0.656857967376709,-3.9705820083618164,0.00560429,-0.027159694582223892,-0.002798584837000817,2917.94,11870,-1585.8723610799998,0.0001
2435072,1189,263,9256,0.007820306342910043,0.2,0.042236328125,-1.99653617143631,0.6572755575180054,0.537211537361145,0.00500286,-0.024309970438480377,-0.007210936897899955,2917.94,11880,-1595.5387288999998,0.0001
2437120,1190,263,9264,0.004130933592387009,0.2,0.0185546875,-1.9961661487817763,0.6556191444396973,0.7518796920776367,0.0028802538,-0.02394161932170391,-0.0031689588475273924,2917.94,11890,-1595.5387288999998,0.0001
2439168,1191,263,9271,0.0016140974672453011,0.2,0.10556640625,-1.9931324407458306,0.6560494899749756,-0.8070706129074097,0.008025024,-0.038650937378406525,-0.010464294283883646,2888.1,11900,-1587.52720177,0.0001
2441216,1192,263,9279,0.005231342126353411,0.2,0.05107421875,-1.9925333619117738,0.6546527147293091,0.35185760259628296,0.0052504744,-0.025413164868950844,-0.005278117876150646,2888.1,11910,-1542.66429259,0.0001
2443264,1193,263,9287,0.0018399468237475958,0.2,0.01455078125,-1.9923167318105697,0.6566423773765564,0.5214523077011108,0.0036186308,-0.026405654847621918,-0.0024233817064668985,2888.1,11920,-1540.99815595,0.0001
2445312,1194,263,9294,0.000877164524354157,0.2,0.055615234375,-1.9946668416261673,0.6548929214477539,0.8272998929023743,0.0049615195,-0.032136544585227966,-0.006530913931783289,2888.1,11930,-1540.99815595,0.0001
2447360,1195,263,9302,0.006119164207484573,0.2,0.02998046875,-1.9901854008436204,0.6550909876823425,0.8895624279975891,0.006587563,-0.02695176564157009,-0.005884262459585443,2888.1,11940,-1523.18707063,0.0001
2449408,1196,263,9309,0.003734227026143344,0.2,0.03564453125,-1.9917840853333473,0.6555436849594116,0.8029199838638306,0.0041319476,-0.029840394854545593,-0.006337609150796198,2888.1,11950,-1506.53258181,0.0001
2451456,1197,263,9317,0.0018662291309738065,0.2,0.054541015625,-1.9882944211363793,0.652218222618103,0.8835036158561707,0.0058604255,-0.03070630133152008,-0.005981682502897457,2888.1,11960,-1506.53258181,0.0001
2453504,1198,263,9325,0.00098152418177051,0.2,0.077734375,-1.9813276514410973,0.6516367197036743,0.7467703819274902,0.007427044,-0.04357006773352623,-0.00961952774086967,2888.1,11970,-1505.34303163,0.0001
2455552,1199,263,9332,0.004261249185947236,0.2,0.03671875,-1.982157053053379,0.6524413824081421,0.7257221937179565,0.0051563284,-0.021619856357574463,-0.005966975566116162,2917.12,11980,-1503.0268475300002,0.0001
2457600,1200,263,9340,0.0032112554952618668,0.2,0.0455078125,-1.9844190254807472,0.6533278226852417,0.45762401819229126,0.0060037244,-0.0234561525285244,-0.006342581991339103,2917.12,11990,-1503.0268475300002,0.0001
2459648,1201,263,9347,0.00028874064337287565,0.2,0.127392578125,-1.987287998199463,0.6540158987045288,0.2255171537399292,0.006830232,-0.039240844547748566,-0.009750722150783986,2917.12,12000,-1509.10907695,0.0001
2461696,1202,263,9355,0.0010016127722337841,0.2,0.076513671875,-1.9832876682281495,0.6501982808113098,0.8995844125747681,0.00760186,-0.03282155841588974,-0.009571553790010512,2917.12,12010,-1503.3414880300002,0.0001
2463744,1203,263,9363,0.0015481908205401851,0.2,0.10986328125,-1.9722860723733902,0.6474422216415405,0.6117984056472778,0.010717735,-0.018221614882349968,-0.010785305246827193,2917.12,12020,-1503.3414880300002,0.0001
2465792,1204,263,9370,0.0005937422280112514,0.2,0.057861328125,-1.9656143084168434,0.6460864543914795,0.8635557889938354,0.0072854483,-0.028191663324832916,-0.00663621611893177,2917.12,12030,-1404.8425188299998,0.0001
2467840,1205,263,9378,0.002368266416306142,0.2,0.064208984375,-1.9634936660528184,0.6458616256713867,0.5059734582901001,0.008157378,-0.019648948684334755,-0.008141365068149753,2917.12,12040,-1401.6578264099999,0.0001
2469888,1206,263,9386,0.0018536391806264873,0.2,0.036865234375,-1.9608809918165206,0.6445856690406799,0.7233982682228088,0.0050996304,-0.034381281584501266,-0.006592654471751303,2917.12,12050,-1401.6578264099999,0.0001
2471936,1207,263,9393,0.0005914297511480981,0.2,0.135986328125,-1.9586265593767167,0.6444081664085388,-0.700351357460022,0.0111032305,-0.04227356240153313,-0.01522515513934195,2917.12,12060,-1419.4150166499999,0.0001
2473984,1208,263,9401,0.0021135035749466624,0.2,0.069140625,-1.9582587048411368,0.644224226474762,0.8918316960334778,0.006935285,-0.02874305658042431,-0.010621905059088022,2917.12,12070,-1380.52331663,0.0001
